com.samsung.shealth.activity.day_summary,6123001,1
step_count,active_time,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
6431,4188818,0,2020-10-19 21:50:01.019,2020-10-16 21:00:00.942,60,60000,115,5310.0923,302.68005,726ca833-18af-4706-a562-08c1228c7330.extra_data.json,lv82WtQZxZ,150800,com.sec.android.app.shealth,4038018,18000000,726ca833-18af-4706-a562-08c1228c7330,1602892800000,
2655,1743384,0,2020-09-18 20:51:04.758,2020-09-17 21:00:00.443,60,48954,46,2169.2305,124.990036,814496eb-81b5-47d5-af65-0a4a4d36e0a0.extra_data.json,lv82WtQZxZ,41200,com.sec.android.app.shealth,1702184,16680000,814496eb-81b5-47d5-af65-0a4a4d36e0a0,1600387200000,
2987,1971770,0,2020-10-23 21:00:02.959,2020-10-22 21:00:01.966,60,52693,53,2404.0005,133.08998,4a165a40-d523-4ad0-9097-c48f67a31bb1.extra_data.json,lv82WtQZxZ,30800,com.sec.android.app.shealth,1940970,23220000,4a165a40-d523-4ad0-9097-c48f67a31bb1,1603411200000,
1834,1212865,0,2020-07-10 13:22:06.556,2020-07-08 21:00:02.655,60,44554,31,1496.5103,84.329994,d7cc2c8e-15b8-4c47-91e6-e3a71a37ebfa.extra_data.json,lv82WtQZxZ,15600,com.sec.android.app.shealth,1197265,30660000,d7cc2c8e-15b8-4c47-91e6-e3a71a37ebfa,1594252800000,
5107,3251010,0,2020-07-23 18:35:00.827,2020-07-22 22:33:45.454,60,120000,88,4099.8013,228.21992,637e5238-1ba0-44c3-8488-95bf3e75b633.extra_data.json,lv82WtQZxZ,39542,com.sec.android.app.shealth,3211468,18060000,637e5238-1ba0-44c3-8488-95bf3e75b633,1595462400000,
2513,1654544,0,2020-10-29 21:00:00.958,2020-10-28 21:00:01.486,60,52026,45,2042.7603,115.00002,5298b389-eb0c-4724-b024-943da89e6faf.extra_data.json,lv82WtQZxZ,32400,com.sec.android.app.shealth,1622144,14160000,5298b389-eb0c-4724-b024-943da89e6faf,1603929600000,
2041,1333821,0,2020-09-24 21:00:00.626,2020-09-23 21:00:00.953,60,60000,35,1673.6802,93.039986,7738b5e4-4fbe-480c-96c5-075718057530.extra_data.json,lv82WtQZxZ,31200,com.sec.android.app.shealth,1302621,13680000,7738b5e4-4fbe-480c-96c5-075718057530,1600905600000,
1979,1306376,0,2020-07-15 20:35:00.495,2020-07-14 21:00:00.402,60,53492,35,1611.62,89.70001,39d3e38e-018d-46e4-aca3-63480633a602.extra_data.json,lv82WtQZxZ,20400,com.sec.android.app.shealth,1285976,25860000,39d3e38e-018d-46e4-aca3-63480633a602,1594771200000,
2954,1935341,0,2020-04-29 21:00:02.371,2020-04-28 21:00:00.565,60,60000,51,2425.01,138.64003,3b3be95a-5d8a-4da9-a006-c54487002ecf.extra_data.json,lv82WtQZxZ,52400,com.sec.android.app.shealth,1882941,15540000,3b3be95a-5d8a-4da9-a006-c54487002ecf,1588118400000,
2635,1742860,0,2020-11-04 21:00:10.268,2020-11-03 21:00:09.233,60,60000,46,2115.84,117.899994,610a3bed-91a9-4fbd-8f9b-9364671f006f.extra_data.json,lv82WtQZxZ,22000,com.sec.android.app.shealth,1720860,27960000,610a3bed-91a9-4fbd-8f9b-9364671f006f,1604448000000,
2072,1358261,0,2020-09-30 21:00:00.800,2020-09-29 21:00:00.718,60,52693,36,1704.9501,99.46999,2e362135-1f68-4921-9ade-dd069d0e8023.extra_data.json,lv82WtQZxZ,35600,com.sec.android.app.shealth,1322661,19140000,2e362135-1f68-4921-9ade-dd069d0e8023,1601424000000,
2013,1330760,0,2020-05-05 19:52:13.461,2020-05-04 21:00:00.630,60,60000,35,1620.2997,90.32,ab479797-bb5a-4025-9ac7-5659adf4e788.extra_data.json,lv82WtQZxZ,16800,com.sec.android.app.shealth,1313960,24240000,ab479797-bb5a-4025-9ac7-5659adf4e788,1588636800000,
3167,2036188,0,2020-07-21 21:00:01.782,2020-07-20 21:54:40.042,60,300000,55,2594.9604,143.91998,e8b540e0-741e-40e9-8f54-77014ecdb2c4.extra_data.json,lv82WtQZxZ,34399,com.sec.android.app.shealth,2001789,9060000,e8b540e0-741e-40e9-8f54-77014ecdb2c4,1595289600000,
7310,4624129,0,2019-12-03 20:45:07.372,2019-12-02 21:00:00.594,60,420000,126,5742.88,237.94997,fcc1ec31-7f36-42cb-8f32-3f2e401a0d97.extra_data.json,lv82WtQZxZ,18000,com.sec.android.app.shealth,4606129,25380000,fcc1ec31-7f36-42cb-8f32-3f2e401a0d97,1575331200000,
2040,1352403,0,2020-10-06 17:34:59.467,2020-10-05 21:00:00.424,60,50425,36,1638.2899,68.82998,0bda70de-ce9f-43dd-b7cf-6731d6e9dc0d.extra_data.json,lv82WtQZxZ,12400,com.sec.android.app.shealth,1340003,20580000,0bda70de-ce9f-43dd-b7cf-6731d6e9dc0d,1601942400000,
1620,1057845,0,2020-07-27 20:34:59.297,2020-07-26 21:00:00.636,60,60000,28,1350.0498,78.930016,71cdacbb-8c3f-4655-9340-c8dabc806203.extra_data.json,lv82WtQZxZ,34000,com.sec.android.app.shealth,1023845,28620000,71cdacbb-8c3f-4655-9340-c8dabc806203,1595808000000,
2372,1572512,0,2020-11-10 21:00:10.392,2020-11-09 21:00:00.811,60,60000,41,1904.9806,105.46997,50f93387-ae0f-47ad-9b4d-68a38c5fa367.extra_data.json,lv82WtQZxZ,14400,com.sec.android.app.shealth,1558112,25200000,50f93387-ae0f-47ad-9b4d-68a38c5fa367,1604966400000,
8905,5514702,0,2019-12-09 20:37:11.824,2019-12-08 21:00:00.297,60,360000,151,6814.618,368.78992,8dab01e6-bd8e-42c2-b2dd-1dc50eb3300a.extra_data.json,lv82WtQZxZ,23852,com.sec.android.app.shealth,5490850,21480000,8dab01e6-bd8e-42c2-b2dd-1dc50eb3300a,1575849600000,
2752,1801513,0,2020-08-02 21:00:00.933,2020-08-01 21:00:00.560,60,60000,48,2249.8696,126.94003,d68bb578-86d9-4416-a2a5-ae17e0b6e9f9.extra_data.json,lv82WtQZxZ,48000,com.sec.android.app.shealth,1753513,10920000,d68bb578-86d9-4416-a2a5-ae17e0b6e9f9,1596326400000,
3759,2454090,0,2020-10-12 18:55:01.132,2020-10-11 21:00:00.795,60,60000,66,3117.1797,136.23003,0aad17c4-dca7-402a-be2c-2bd3c202fe7e.extra_data.json,lv82WtQZxZ,79600,com.sec.android.app.shealth,2374490,15240000,0aad17c4-dca7-402a-be2c-2bd3c202fe7e,1602460800000,
2444,1613564,0,2020-11-16 21:00:01.955,2020-11-15 21:00:00.898,60,60000,43,1992.3597,112.28997,213a3676-5f11-4a61-9a27-f6327d4e96b4.extra_data.json,lv82WtQZxZ,24800,com.sec.android.app.shealth,1588764,19380000,213a3676-5f11-4a61-9a27-f6327d4e96b4,1605484800000,
5585,3560413,0,2019-12-15 21:13:18.852,2019-12-14 21:00:00.841,60,360000,96,4293.5586,210.34991,b8a718d8-5afc-4091-862f-bf30592fb48a.extra_data.json,lv82WtQZxZ,25840,com.sec.android.app.shealth,3534573,24720000,b8a718d8-5afc-4091-862f-bf30592fb48a,1576368000000,
3175,2080345,0,2020-07-29 20:51:00.572,2020-07-28 21:00:00.702,60,60000,55,2607.8203,147.59999,ecad1ce7-97a0-4717-8ea0-6a718d06be54.extra_data.json,lv82WtQZxZ,56000,com.sec.android.app.shealth,2024345,26220000,ecad1ce7-97a0-4717-8ea0-6a718d06be54,1595980800000,
8324,5307955,0,2020-08-08 21:13:34.031,2020-08-07 21:00:01.573,60,480000,146,6540.9253,361.4299,cfaed9fc-98ef-42ac-8a13-9e09096de59d.extra_data.json,lv82WtQZxZ,65026,com.sec.android.app.shealth,5242929,34380000,cfaed9fc-98ef-42ac-8a13-9e09096de59d,1596844800000,
2972,1952660,0,2020-10-19 21:50:01.137,2020-10-17 21:00:00.858,60,60000,51,2399.5703,134.70003,e472b5c4-e0b0-44d9-bbe8-94ee68bd4346.extra_data.json,lv82WtQZxZ,38400,com.sec.android.app.shealth,1914260,21600000,e472b5c4-e0b0-44d9-bbe8-94ee68bd4346,1602979200000,
3297,2171570,0,2020-11-22 21:26:58.928,2020-11-21 21:00:00.530,60,60000,58,2660.9395,147.39005,89571081-2bca-49a7-b991-3adf49da6024.extra_data.json,lv82WtQZxZ,37200,com.sec.android.app.shealth,2134370,17160000,89571081-2bca-49a7-b991-3adf49da6024,1606003200000,
1754,1149359,0,2020-08-14 21:00:02.462,2020-08-13 21:00:00.622,60,46690,30,1437.8602,81.59002,39d1b690-f974-4cc7-a733-d9aabb302d7f.extra_data.json,lv82WtQZxZ,30800,com.sec.android.app.shealth,1118559,22020000,39d1b690-f974-4cc7-a733-d9aabb302d7f,1597363200000,
1803,1190319,0,2020-05-11 20:44:56.779,2020-05-10 21:00:00.366,60,60000,31,1460.9303,81.38999,77f11aff-e158-4116-a8f2-cdb4913a1d1a.extra_data.json,lv82WtQZxZ,18400,com.sec.android.app.shealth,1171919,21660000,77f11aff-e158-4116-a8f2-cdb4913a1d1a,1589155200000,
3151,2014945,0,2020-08-20 17:02:48.603,2020-08-19 21:00:00.631,60,180000,55,2520.7698,138.41998,9aa60213-72a2-4a10-a63e-2d60cf203f2d.extra_data.json,lv82WtQZxZ,30800,com.sec.android.app.shealth,1984145,14460000,9aa60213-72a2-4a10-a63e-2d60cf203f2d,1597881600000,
2566,1697208,0,2020-10-24 20:55:32.212,2020-10-23 21:00:02.741,60,60000,45,2069.4595,116.35003,d3eaf069-b30a-4b6a-9a2a-90e84078b47c.extra_data.json,lv82WtQZxZ,21198,com.sec.android.app.shealth,1676010,21780000,d3eaf069-b30a-4b6a-9a2a-90e84078b47c,1603497600000,
2188,1453789,0,2020-11-28 20:54:58.338,2020-11-27 21:00:01.810,60,60000,40,1735.7198,94.990005,411c1041-29f0-4cca-a503-ac74445b27ef.extra_data.json,lv82WtQZxZ,8400,com.sec.android.app.shealth,1445389,27360000,411c1041-29f0-4cca-a503-ac74445b27ef,1606521600000,
1717,1132957,0,2020-08-04 21:00:01.800,2020-08-03 21:00:00.836,60,47357,30,1379.5895,76.90999,b7617a0e-1269-446c-b491-6c90e6d4f057.extra_data.json,lv82WtQZxZ,18400,com.sec.android.app.shealth,1114557,26520000,b7617a0e-1269-446c-b491-6c90e6d4f057,1596499200000,
1984,1308109,0,2020-08-26 19:44:04.216,2020-08-25 21:00:00.758,60,60000,35,1633.7505,91.10002,cea284f5-1cef-4a05-88d1-7beeb4b33b78.extra_data.json,lv82WtQZxZ,22800,com.sec.android.app.shealth,1285309,21600000,cea284f5-1cef-4a05-88d1-7beeb4b33b78,1598400000000,
1256,833747,0,2020-08-10 19:48:23.972,2020-08-09 21:00:00.547,60,52025,21,1008.33997,55.48999,3a03030b-ec36-4f6d-8eba-5ab2ee95cf9a.extra_data.json,lv82WtQZxZ,6000,com.sec.android.app.shealth,827747,33720000,3a03030b-ec36-4f6d-8eba-5ab2ee95cf9a,1597017600000,
2134,1406396,0,2020-10-30 21:00:00.810,2020-10-29 21:00:00.616,60,60000,38,1737.3401,97.04999,2126742a-78cc-452f-941d-d539167dfbe2.extra_data.json,lv82WtQZxZ,20400,com.sec.android.app.shealth,1385996,32340000,2126742a-78cc-452f-941d-d539167dfbe2,1604016000000,
2685,1767238,0,2020-05-17 20:54:58.491,2020-05-16 21:00:00.660,60,60000,46,2175.4805,122.22997,83626e80-b85a-44f7-b1c1-f5a61c7926f2.extra_data.json,lv82WtQZxZ,30400,com.sec.android.app.shealth,1736838,11880000,83626e80-b85a-44f7-b1c1-f5a61c7926f2,1589673600000,
2549,1692173,0,2020-12-04 21:00:01.922,2020-12-03 21:00:00.519,60,44689,46,2032.94,112.35998,67dcd15c-6c05-4eb6-b677-7f913331ee62.extra_data.json,lv82WtQZxZ,12000,com.sec.android.app.shealth,1680173,29760000,67dcd15c-6c05-4eb6-b677-7f913331ee62,1607040000000,
2871,1883985,0,2020-09-01 21:00:01.921,2020-08-31 21:00:01.424,60,50025,50,2384.6406,137.15997,ef4df79c-630e-49e6-b287-479ce280a520.extra_data.json,lv82WtQZxZ,46400,com.sec.android.app.shealth,1837585,24240000,ef4df79c-630e-49e6-b287-479ce280a520,1598918400000,
2335,1501981,0,2020-05-23 21:00:00.844,2020-05-22 21:00:01.569,60,180000,40,1918.82,109.84003,c2a88bef-1856-41b5-b811-6347d33cd963.extra_data.json,lv82WtQZxZ,59645,com.sec.android.app.shealth,1442336,8579999,c2a88bef-1856-41b5-b811-6347d33cd963,1590192000000,
2356,1547422,0,2020-09-07 21:00:03.260,2020-09-06 21:00:02.106,60,42021,41,1933.8802,111.49,3b8f872b-6bdd-4c42-9de6-6f2d0a62894c.extra_data.json,lv82WtQZxZ,36000,com.sec.android.app.shealth,1511422,21960000,3b8f872b-6bdd-4c42-9de6-6f2d0a62894c,1599436800000,
2213,1461920,0,2020-12-10 21:00:03.187,2020-12-09 21:00:00.758,60,48691,40,1742.4,96.70001,522bc4fa-a5e3-4864-9f74-61b7901d7f44.extra_data.json,lv82WtQZxZ,21200,com.sec.android.app.shealth,1440720,22440000,522bc4fa-a5e3-4864-9f74-61b7901d7f44,1607558400000,
3283,2166799,0,2020-11-05 20:35:00.414,2020-11-04 21:00:01.566,60,120000,58,2697.2202,151.61996,8c991b2d-92e7-47d7-93ba-9127d480045e.extra_data.json,lv82WtQZxZ,34400,com.sec.android.app.shealth,2132399,26700000,8c991b2d-92e7-47d7-93ba-9127d480045e,1604534400000,
2953,1958704,0,2019-12-21 21:27:09.811,2019-12-20 21:00:00.351,60,45356,53,2356.3096,98.42998,0324cd0d-eba0-4d12-a601-9dd0e12c85c0.extra_data.json,lv82WtQZxZ,16400,com.sec.android.app.shealth,1942304,23340000,0324cd0d-eba0-4d12-a601-9dd0e12c85c0,1576886400000,
2497,1635328,0,2020-09-13 21:00:01.230,2020-09-12 21:00:00.557,60,60000,43,2016.6,112.73999,fd6c150f-50e8-4d75-9862-fd270c541e27.extra_data.json,lv82WtQZxZ,45200,com.sec.android.app.shealth,1590128,24600000,fd6c150f-50e8-4d75-9862-fd270c541e27,1599955200000,
2335,1543027,0,2020-08-18 20:00:08.162,2020-08-15 21:00:01.650,60,49358,41,1889.9302,105.02003,a7c4e4e0-442d-4364-935f-cb59af6de8d6.extra_data.json,lv82WtQZxZ,21600,com.sec.android.app.shealth,1521427,19079999,a7c4e4e0-442d-4364-935f-cb59af6de8d6,1597536000000,
2371,1563835,0,2020-11-11 20:14:59.537,2020-11-10 21:00:01.868,60,45356,41,1908.15,108.060036,fc9629ae-c490-4bba-8e42-50f74ac631aa.extra_data.json,lv82WtQZxZ,26400,com.sec.android.app.shealth,1537435,22740000,fc9629ae-c490-4bba-8e42-50f74ac631aa,1605052800000,
1846,1220335,0,2020-09-19 21:00:03.133,2020-09-18 21:00:00.841,60,44688,33,1478.2599,83.85,e5a97abf-a9f8-45ab-ba34-bb41c8e875c8.extra_data.json,lv82WtQZxZ,16400,com.sec.android.app.shealth,1203935,42660000,e5a97abf-a9f8-45ab-ba34-bb41c8e875c8,1600473600000,
2608,1718146,0,2020-08-22 21:08:51.428,2020-08-21 21:34:56.301,60,60000,46,2120.43,118.83998,72776ef9-3d82-4061-ab29-02750975467e.extra_data.json,lv82WtQZxZ,32000,com.sec.android.app.shealth,1686146,16259999,72776ef9-3d82-4061-ab29-02750975467e,1598054400000,
3159,2085960,0,2020-09-25 21:00:01.466,2020-09-24 21:00:00.353,60,60000,56,2596.649,111.180016,f12e0ea4-dfbb-4391-a50e-1edaefcedf97.extra_data.json,lv82WtQZxZ,31600,com.sec.android.app.shealth,2054360,23160000,f12e0ea4-dfbb-4391-a50e-1edaefcedf97,1600992000000,
3334,2169284,0,2020-11-17 20:35:00.500,2020-11-16 21:00:01.714,60,60000,58,2707.6504,154.48004,480e4f32-10e0-4518-943b-1ba19becbec8.extra_data.json,lv82WtQZxZ,77031,com.sec.android.app.shealth,2092253,17520000,480e4f32-10e0-4518-943b-1ba19becbec8,1605571200000,
2226,1466319,0,2020-08-28 21:00:01.847,2020-08-27 21:00:05.839,60,49357,38,1829.5702,102.880005,6a1c8bfb-603b-4fed-a841-2f3e2507b972.extra_data.json,lv82WtQZxZ,27600,com.sec.android.app.shealth,1438719,27900000,6a1c8bfb-603b-4fed-a841-2f3e2507b972,1598572800000,
1758,1162440,0,2020-10-01 21:00:00.748,2020-09-30 21:00:00.512,60,43355,31,1428.3701,82.02002,6a0ec832-08e8-4556-a184-619cd7727ec2.extra_data.json,lv82WtQZxZ,15200,com.sec.android.app.shealth,1147240,16920000,6a0ec832-08e8-4556-a184-619cd7727ec2,1601510400000,
2522,1667756,0,2020-09-03 21:01:00.116,2020-09-02 21:00:00.527,60,50025,45,2061.4004,117.20999,5496bacb-c6a0-4211-9651-a1791b9736e7.extra_data.json,lv82WtQZxZ,21600,com.sec.android.app.shealth,1646156,24660000,5496bacb-c6a0-4211-9651-a1791b9736e7,1599091200000,
1731,1150572,0,2020-11-23 21:00:01.376,2020-11-22 21:00:00.761,60,41087,31,1365.7401,74.83,43e7c0f8-fc89-48f6-9812-f2031b25162c.extra_data.json,lv82WtQZxZ,6000,com.sec.android.app.shealth,1144572,21000000,43e7c0f8-fc89-48f6-9812-f2031b25162c,1606089600000,
4401,2888903,0,2020-10-07 19:54:58.429,2020-10-06 21:06:11.348,60,60000,78,3611.85,152.69997,ba537b91-2302-4f1f-bc90-2a19ad58b4d7.extra_data.json,lv82WtQZxZ,42682,com.sec.android.app.shealth,2846221,23940000,ba537b91-2302-4f1f-bc90-2a19ad58b4d7,1602028800000,
1787,1173506,0,2020-05-29 21:00:01.947,2020-05-28 21:00:01.335,60,60000,31,1440.61,80.17,de010e67-f348-4180-a113-599141425094.extra_data.json,lv82WtQZxZ,27600,com.sec.android.app.shealth,1145906,18060000,de010e67-f348-4180-a113-599141425094,1590710400000,
7865,5057703,0,2020-10-15 20:38:46.695,2020-10-12 21:00:00.922,60,540000,140,6207.73,257.33997,572a08f4-10b2-4cf9-ad33-02c2a3a52ab3.extra_data.json,lv82WtQZxZ,62835,com.sec.android.app.shealth,4994868,18060000,572a08f4-10b2-4cf9-ad33-02c2a3a52ab3,1602547200000,
3370,2215589,0,2020-11-29 20:59:36.333,2020-11-28 21:00:01.598,60,60000,60,2710.3596,151.09999,165b47a1-1626-448b-b19c-529400f7b608.extra_data.json,lv82WtQZxZ,43200,com.sec.android.app.shealth,2172389,17640000,165b47a1-1626-448b-b19c-529400f7b608,1606608000000,
3935,2584862,0,2020-06-04 21:00:00.812,2020-06-03 21:00:00.612,60,53360,70,3205.9307,181.28003,1cd1b0c4-6f08-42a1-9c2f-3b2dead1b4e2.extra_data.json,lv82WtQZxZ,59600,com.sec.android.app.shealth,2525262,19560000,1cd1b0c4-6f08-42a1-9c2f-3b2dead1b4e2,1591228800000,
2395,1582513,0,2020-10-19 20:32:26.416,2020-10-18 21:00:11.866,60,60000,43,1931.5504,108.969986,bf02a7ea-699d-48cb-a4b6-34555b048367.extra_data.json,lv82WtQZxZ,22400,com.sec.android.app.shealth,1560113,21600000,bf02a7ea-699d-48cb-a4b6-34555b048367,1603065600000,
2028,1329180,0,2020-06-10 20:35:00.299,2020-06-09 21:00:00.345,60,46556,35,1681.9299,96.94002,c21d305c-073a-4cfb-bf5e-3bd6c0136527.extra_data.json,lv82WtQZxZ,35200,com.sec.android.app.shealth,1293980,25740000,c21d305c-073a-4cfb-bf5e-3bd6c0136527,1591747200000,
3242,2139452,0,2020-12-08 15:15:03.865,2020-12-04 21:00:00.829,60,60000,58,2609.5894,145.98999,9ccafb3a-a70a-4db8-9976-df5c4ec84581.extra_data.json,lv82WtQZxZ,34400,com.sec.android.app.shealth,2105052,26580000,9ccafb3a-a70a-4db8-9976-df5c4ec84581,1607126400000,
2787,1841040,0,2019-12-27 20:54:13.927,2019-12-26 21:00:00.892,60,60000,50,2237.8,93.899994,10611bad-6e0a-4bf7-8835-fb3d10a76d3d.extra_data.json,lv82WtQZxZ,26800,com.sec.android.app.shealth,1814240,32160000,10611bad-6e0a-4bf7-8835-fb3d10a76d3d,1577404800000,
6153,4023104,0,2020-10-25 21:01:00.205,2020-10-24 21:00:00.454,60,1027609,110,4807.4224,265.29727,7c71432f-bda2-4a22-83d5-8cd9a57db37f.extra_data.json,lv82WtQZxZ,24765,com.sec.android.app.shealth,3998339,24240000,7c71432f-bda2-4a22-83d5-8cd9a57db37f,1603584000000,
4145,2670215,0,2020-09-09 21:00:02.777,2020-09-08 21:00:00.498,60,240000,73,3292.2898,180.21002,27c8d085-e605-4273-87f5-a55d3290be70.extra_data.json,lv82WtQZxZ,19456,com.sec.android.app.shealth,2650759,25800000,27c8d085-e605-4273-87f5-a55d3290be70,1599609600000,
502,334300,0,2020-12-11 09:06:56.496,2020-12-10 21:00:00.925,60,46023,8,394.63,20.93,65aad683-4341-419c-9562-473fb0a5db50.extra_data.json,lv82WtQZxZ,800,com.sec.android.app.shealth,333500,26940000,65aad683-4341-419c-9562-473fb0a5db50,1607644800000,
3266,2161868,0,2020-10-31 21:00:00.946,2020-10-30 21:00:00.481,60,50692,58,2590.0708,145.09001,eff0b67a-6d35-48a2-b50d-360e230fe9b5.extra_data.json,lv82WtQZxZ,24800,com.sec.android.app.shealth,2137068,17940000,eff0b67a-6d35-48a2-b50d-360e230fe9b5,1604102400000,
2663,1763776,0,2020-09-15 20:54:59.298,2020-09-14 21:00:00.742,60,60000,48,2134.89,118.699974,f8388539-905b-4401-a9fb-21fa17a53b10.extra_data.json,lv82WtQZxZ,17600,com.sec.android.app.shealth,1746176,19740000,f8388539-905b-4401-a9fb-21fa17a53b10,1600128000000,
5255,3402718,0,2020-06-16 21:00:02.613,2020-06-15 21:00:00.520,60,1141882,91,4296.994,239.3712,940bd8e0-53f4-4241-bbf0-cf240b17a54f.extra_data.json,lv82WtQZxZ,52400,com.sec.android.app.shealth,3350318,20039999,940bd8e0-53f4-4241-bbf0-cf240b17a54f,1592265600000,
5075,3322163,0,2020-09-21 20:12:32.211,2020-09-20 21:00:01.574,60,120000,90,4009.12,221.54001,f4c2e168-a0fa-4d70-bfe9-5e0dbf75c1ac.extra_data.json,lv82WtQZxZ,31772,com.sec.android.app.shealth,3290391,23340000,f4c2e168-a0fa-4d70-bfe9-5e0dbf75c1ac,1600646400000,
2566,1695235,0,2020-11-06 20:55:00.310,2020-11-05 21:00:01.921,60,50692,45,2049.2002,114.88002,e2d68a47-9e71-4ae2-9230-ebf482a4c9fa.extra_data.json,lv82WtQZxZ,24400,com.sec.android.app.shealth,1670835,16200000,e2d68a47-9e71-4ae2-9230-ebf482a4c9fa,1604620800000,
3792,2499360,0,2020-01-02 19:34:59.323,2020-01-01 21:00:00.567,60,60000,66,3070.6309,129.74002,07b03ee7-19dc-4a0b-bbac-9a5d0692e326.extra_data.json,lv82WtQZxZ,44800,com.sec.android.app.shealth,2454560,12120000,07b03ee7-19dc-4a0b-bbac-9a5d0692e326,1577923200000,
3478,2291791,0,2020-09-27 21:00:00.782,2020-09-26 21:00:00.601,60,48691,61,2859.9597,122.61,2e12755d-c338-472e-9d1c-932a1d2adcd9.extra_data.json,lv82WtQZxZ,42000,com.sec.android.app.shealth,2249791,17700000,2e12755d-c338-472e-9d1c-932a1d2adcd9,1601164800000,
5885,3814350,0,2020-11-12 21:00:02.906,2020-11-11 21:00:01.558,60,180000,103,4697.7393,260.75006,fafefc91-1e82-424c-85ff-715e58899a6b.extra_data.json,lv82WtQZxZ,53181,com.sec.android.app.shealth,3761169,27840000,fafefc91-1e82-424c-85ff-715e58899a6b,1605139200000,
4353,2856976,0,2020-06-22 20:05:02.554,2020-06-21 21:07:08.374,60,60000,76,3523.4197,195.71999,29766ce9-9ae3-4ca0-a62d-a3bba915173a.extra_data.json,lv82WtQZxZ,49908,com.sec.android.app.shealth,2807068,5400000,29766ce9-9ae3-4ca0-a62d-a3bba915173a,1592784000000,
3444,2236786,0,2020-10-03 17:18:56.850,2020-10-02 21:00:00.659,60,120000,60,2794.0598,158.08997,6f8af6fc-276f-4c92-a16f-4205176ae0d3.extra_data.json,lv82WtQZxZ,45785,com.sec.android.app.shealth,2191001,30540000,6f8af6fc-276f-4c92-a16f-4205176ae0d3,1601683200000,
3156,2083425,0,2020-10-09 22:25:30.411,2020-10-09 00:20:47.301,60,49357,56,2570.859,108.67003,59d7de9b-f5c1-4ed6-91b7-eccec2a0f4fe.extra_data.json,lv82WtQZxZ,32400,com.sec.android.app.shealth,2051025,12000000,59d7de9b-f5c1-4ed6-91b7-eccec2a0f4fe,1602201600000,
3345,2212692,0,2020-06-28 21:00:00.858,2020-06-27 21:00:01.917,60,48024,60,2742.1892,154.56995,f331e2e2-b9e6-4c2e-aed6-2b0e416cd758.extra_data.json,lv82WtQZxZ,27600,com.sec.android.app.shealth,2185092,17579999,f331e2e2-b9e6-4c2e-aed6-2b0e416cd758,1593302400000,
2959,1961104,0,2020-11-18 20:51:28.084,2020-11-17 21:00:00.527,60,49889,53,2367.4207,131.48003,66072c95-2a12-44d7-800d-67841d4b87aa.extra_data.json,lv82WtQZxZ,18800,com.sec.android.app.shealth,1942304,25800000,66072c95-2a12-44d7-800d-67841d4b87aa,1605657600000,
1742,1156574,0,2020-01-08 20:19:06.722,2020-01-07 21:00:02.415,60,40687,31,1398.1501,58.45999,a434ba72-7c04-4756-8f32-fcd196efd693.extra_data.json,lv82WtQZxZ,8000,com.sec.android.app.shealth,1148574,16260000,a434ba72-7c04-4756-8f32-fcd196efd693,1578441600000,
3031,1995511,0,2020-10-15 20:38:47.099,2020-10-14 21:00:01.629,60,49091,53,2489.0203,106.69001,6c3edc3a-3e21-4a58-87e2-89987de9fd01.extra_data.json,lv82WtQZxZ,39200,com.sec.android.app.shealth,1956311,18000000,6c3edc3a-3e21-4a58-87e2-89987de9fd01,1602720000000,
2928,1929001,0,2020-11-24 21:00:12.146,2020-11-23 21:00:01.108,60,60000,51,2343.97,129.61,69e5c663-8268-4d5e-a354-6f8986ad0c17.extra_data.json,lv82WtQZxZ,12800,com.sec.android.app.shealth,1916201,10380000,69e5c663-8268-4d5e-a354-6f8986ad0c17,1606176000000,
4625,3045359,0,2020-07-04 20:57:50.030,2020-07-03 21:00:01.298,60,52026,81,3771.21,212.56001,77952ee0-efab-4793-affa-83f0ddddb45c.extra_data.json,lv82WtQZxZ,59200,com.sec.android.app.shealth,2986159,20880000,77952ee0-efab-4793-affa-83f0ddddb45c,1593820800000,
2921,1933594,0,2020-10-21 20:52:13.741,2020-10-20 21:00:01.906,60,60000,51,2350.6902,130.66,65d0c9b7-2e92-4faa-9f93-ad95f17f9bea.extra_data.json,lv82WtQZxZ,18000,com.sec.android.app.shealth,1915594,22740000,65d0c9b7-2e92-4faa-9f93-ad95f17f9bea,1603238400000,
1638,1082934,0,2020-01-14 20:49:24.772,2020-01-13 21:00:00.461,60,53492,28,1326.8,55.930008,dbd1ec8e-bb69-438d-899f-bb806e937a20.extra_data.json,lv82WtQZxZ,14400,com.sec.android.app.shealth,1068534,37980000,dbd1ec8e-bb69-438d-899f-bb806e937a20,1578960000000,
2222,1471928,0,2020-10-27 20:57:47.748,2020-10-26 21:00:01.684,60,60000,40,1761.8003,95.87,dc07e17a-0289-4151-8fb3-d91e8d906e6c.extra_data.json,lv82WtQZxZ,15200,com.sec.android.app.shealth,1456728,24240000,dc07e17a-0289-4151-8fb3-d91e8d906e6c,1603756800000,
