com.samsung.shealth.tracker.pedometer_day_summary,6123001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
3912,def0056a-92e7-4fa3-a4ff-4a5a3b100978.binning_data.json,1905148,4500,187,2020-09-20 21:00:20.808,com.sec.android.app.shealth,2020-09-20 21:00:20.808,,1.7005655,3239.83,185.08,3725,lv82WtQZxZ,com.sec.android.app.shealth,0,def0056a-92e7-4fa3-a4ff-4a5a3b100978.achievement.json,def0056a-92e7-4fa3-a4ff-4a5a3b100978,1600560000000,
3719,dc7e4989-7d04-491e-93c1-5d6ef61ccae2.binning_data.json,1868399,4500,89,2020-07-26 21:01:00.886,com.sec.android.app.shealth,2020-07-26 21:01:00.886,,1.5876849,2966.4302,162.75998,3630,lv82WtQZxZ,com.sec.android.app.shealth,0,dc7e4989-7d04-491e-93c1-5d6ef61ccae2.achievement.json,dc7e4989-7d04-491e-93c1-5d6ef61ccae2,1595721600000,
3228,33a7de66-0b14-4408-89a5-a3ac70b4ac73.binning_data.json,1575534,4500,127,2020-05-24 21:00:05.480,com.sec.android.app.shealth,2020-05-24 01:38:53.030,33a7de66-0b14-4408-89a5-a3ac70b4ac73.source_info.json,1.6841966,2653.51,150.47,3101,VfS0qUERdZ,com.sec.android.app.shealth,0,33a7de66-0b14-4408-89a5-a3ac70b4ac73.achievement.json,33a7de66-0b14-4408-89a5-a3ac70b4ac73,1590278400000,
1881,dff1f5b4-5724-4fb8-8969-4df90d77c19d.binning_data.json,963639,4500,66,2020-03-13 21:00:04.924,com.sec.android.app.shealth,2020-03-13 21:00:04.924,,4.7168407,1542.31,80.63,1815,lv82WtQZxZ,com.sec.android.app.shealth,0,dff1f5b4-5724-4fb8-8969-4df90d77c19d.achievement.json,dff1f5b4-5724-4fb8-8969-4df90d77c19d,1584057600000,
1276,bf4d4774-ad6d-4384-8d81-c3fa061cde00.binning_data.json,618729,4500,83,2020-05-09 21:00:03.967,com.sec.android.app.shealth,2020-05-08 23:09:05.888,bf4d4774-ad6d-4384-8d81-c3fa061cde00.source_info.json,1.7095848,1057.77,60.7,1193,VfS0qUERdZ,com.sec.android.app.shealth,0,bf4d4774-ad6d-4384-8d81-c3fa061cde00.achievement.json,bf4d4774-ad6d-4384-8d81-c3fa061cde00,1588982400000,
3483,f5452ba2-302f-4764-ade3-f8d11b2250cf.binning_data.json,1765713,4500,98,2020-09-12 21:05:01.331,com.sec.android.app.shealth,2020-09-11 22:43:24.503,f5452ba2-302f-4764-ade3-f8d11b2250cf.source_info.json,1.5934918,2813.65,159.04999,3385,VfS0qUERdZ,com.sec.android.app.shealth,0,f5452ba2-302f-4764-ade3-f8d11b2250cf.achievement.json,f5452ba2-302f-4764-ade3-f8d11b2250cf,1599868800000,
5075,1b10946b-a503-4f16-ba98-2966c452b819.binning_data.json,2614862,4500,80,2020-09-21 21:02:33.398,com.sec.android.app.shealth,2020-09-21 21:02:33.398,,1.5332049,4009.12,221.53998,4995,lv82WtQZxZ,com.sec.android.app.shealth,0,1b10946b-a503-4f16-ba98-2966c452b819.achievement.json,1b10946b-a503-4f16-ba98-2966c452b819,1600646400000,
1620,b0472555-1bfa-4a41-85e9-1e1e37b42d89.binning_data.json,792818,4500,85,2020-07-27 20:36:00.271,com.sec.android.app.shealth,2020-07-26 21:04:52.933,b0472555-1bfa-4a41-85e9-1e1e37b42d89.source_info.json,1.7028497,1350.05,78.93,1535,VfS0qUERdZ,com.sec.android.app.shealth,0,b0472555-1bfa-4a41-85e9-1e1e37b42d89.achievement.json,b0472555-1bfa-4a41-85e9-1e1e37b42d89,1595808000000,
1276,334263e1-6f82-437c-8438-23fe2f33f4e2.binning_data.json,618695,4500,83,2020-05-09 21:00:02.770,com.sec.android.app.shealth,2020-05-09 21:00:02.770,,6.9444447,1057.77,60.7,1193,lv82WtQZxZ,com.sec.android.app.shealth,0,334263e1-6f82-437c-8438-23fe2f33f4e2.achievement.json,334263e1-6f82-437c-8438-23fe2f33f4e2,1588982400000,
3228,a3996bed-f9aa-4387-8767-a3bf727729dd.binning_data.json,1575475,4500,127,2020-05-24 21:00:03.278,com.sec.android.app.shealth,2020-05-24 21:00:03.278,,6.9444447,2653.51,150.47,3101,lv82WtQZxZ,com.sec.android.app.shealth,0,a3996bed-f9aa-4387-8767-a3bf727729dd.achievement.json,a3996bed-f9aa-4387-8767-a3bf727729dd,1590278400000,
2497,d634cb26-084c-47b8-8322-77134ecfcf0b.binning_data.json,1214451,4500,113,2020-09-13 21:00:05.864,com.sec.android.app.shealth,2020-09-12 21:39:25.872,d634cb26-084c-47b8-8322-77134ecfcf0b.source_info.json,1.6605028,2016.6,112.74,2384,VfS0qUERdZ,com.sec.android.app.shealth,0,d634cb26-084c-47b8-8322-77134ecfcf0b.achievement.json,d634cb26-084c-47b8-8322-77134ecfcf0b,1599955200000,
2695,f38e6e28-f100-4dab-ae24-394aac4210af.binning_data.json,1310179,4500,85,2020-09-22 21:00:26.970,com.sec.android.app.shealth,2020-09-22 21:00:26.970,,1.6750304,2194.59,122.70999,2610,lv82WtQZxZ,com.sec.android.app.shealth,0,f38e6e28-f100-4dab-ae24-394aac4210af.achievement.json,f38e6e28-f100-4dab-ae24-394aac4210af,1600732800000,
1620,fed1e017-a980-4cd0-ba03-25bc9e067d80.binning_data.json,792818,4500,85,2020-07-27 21:01:01.196,com.sec.android.app.shealth,2020-07-27 21:01:01.196,,1.7028497,1350.05,78.93,1535,lv82WtQZxZ,com.sec.android.app.shealth,0,fed1e017-a980-4cd0-ba03-25bc9e067d80.achievement.json,fed1e017-a980-4cd0-ba03-25bc9e067d80,1595808000000,
6299,c95f262f-b3e9-4fa4-b382-8023766887ac.binning_data.json,3094640,4500,116,2020-03-15 21:00:03.623,com.sec.android.app.shealth,2020-03-13 21:01:59.133,c95f262f-b3e9-4fa4-b382-8023766887ac.source_info.json,1.627462,5036.41,275.63998,6183,VfS0qUERdZ,com.sec.android.app.shealth,0,c95f262f-b3e9-4fa4-b382-8023766887ac.achievement.json,c95f262f-b3e9-4fa4-b382-8023766887ac,1584144000000,
1654,346812a9-fc42-4021-9d94-f6fd86425e00.binning_data.json,905279,4500,11,2020-05-10 21:00:03.278,com.sec.android.app.shealth,2020-05-10 00:58:14.290,346812a9-fc42-4021-9d94-f6fd86425e00.source_info.json,1.3869754,1255.6,68.29999,1643,VfS0qUERdZ,com.sec.android.app.shealth,0,346812a9-fc42-4021-9d94-f6fd86425e00.achievement.json,346812a9-fc42-4021-9d94-f6fd86425e00,1589068800000,
2177,c5c9c986-4e62-4306-b9d1-33cfd4afa978.binning_data.json,1095207,4500,65,2020-09-23 21:00:04.758,com.sec.android.app.shealth,2020-09-23 21:00:04.758,,1.6300658,1785.26,101.399994,2112,lv82WtQZxZ,com.sec.android.app.shealth,0,c5c9c986-4e62-4306-b9d1-33cfd4afa978.achievement.json,c5c9c986-4e62-4306-b9d1-33cfd4afa978,1600819200000,
3639,f6a5b9c9-0e94-4b15-8549-d801c2fccb4d.binning_data.json,1776769,4500,119,2020-09-14 21:00:05.235,com.sec.android.app.shealth,2020-09-13 21:04:35.095,f6a5b9c9-0e94-4b15-8549-d801c2fccb4d.source_info.json,1.6690122,2965.45,167.48999,3520,VfS0qUERdZ,com.sec.android.app.shealth,0,f6a5b9c9-0e94-4b15-8549-d801c2fccb4d.achievement.json,f6a5b9c9-0e94-4b15-8549-d801c2fccb4d,1600041600000,
6299,44258a52-8686-4074-bb41-002ca9a9fd7b.binning_data.json,3094557,4500,116,2020-03-14 21:04:32.672,com.sec.android.app.shealth,2020-03-14 21:00:03.231,,6.944445,5036.41,275.63998,6183,lv82WtQZxZ,com.sec.android.app.shealth,0,44258a52-8686-4074-bb41-002ca9a9fd7b.achievement.json,44258a52-8686-4074-bb41-002ca9a9fd7b,1584144000000,
1654,b380de33-7c8a-4071-86be-a1d80491850e.binning_data.json,905247,4500,11,2020-05-10 21:00:02.139,com.sec.android.app.shealth,2020-05-10 21:00:02.139,,3.1111114,1255.6,68.29999,1643,lv82WtQZxZ,com.sec.android.app.shealth,0,b380de33-7c8a-4071-86be-a1d80491850e.achievement.json,b380de33-7c8a-4071-86be-a1d80491850e,1589068800000,
2172,1c246ee5-1b12-4f5d-b1cf-d67103485407.binning_data.json,1046892,4500,75,2020-05-25 20:50:49.113,com.sec.android.app.shealth,2020-05-25 02:11:53.993,1c246ee5-1b12-4f5d-b1cf-d67103485407.source_info.json,1.6827706,1761.68,99.42999,2097,VfS0qUERdZ,com.sec.android.app.shealth,0,1c246ee5-1b12-4f5d-b1cf-d67103485407.achievement.json,1c246ee5-1b12-4f5d-b1cf-d67103485407,1590364800000,
2041,e6fb8b7f-0f02-4f2a-9bf1-b5c5bc828aba.binning_data.json,996903,4500,78,2020-09-24 21:00:02.557,com.sec.android.app.shealth,2020-09-24 21:00:02.557,,1.6788787,1673.68,93.04,1963,lv82WtQZxZ,com.sec.android.app.shealth,0,e6fb8b7f-0f02-4f2a-9bf1-b5c5bc828aba.achievement.json,e6fb8b7f-0f02-4f2a-9bf1-b5c5bc828aba,1600905600000,
2663,a256dcad-3169-435c-b311-bc4eba93eb34.binning_data.json,1340090,4500,44,2020-09-15 20:55:40.314,com.sec.android.app.shealth,2020-09-14 21:38:57.432,a256dcad-3169-435c-b311-bc4eba93eb34.source_info.json,1.5930942,2134.89,118.7,2619,VfS0qUERdZ,com.sec.android.app.shealth,0,a256dcad-3169-435c-b311-bc4eba93eb34.achievement.json,a256dcad-3169-435c-b311-bc4eba93eb34,1600128000000,
3159,6d2c0afc-9df5-4eda-ab0b-82d9e287d157.binning_data.json,1579288,4500,79,2020-09-25 21:00:03.318,com.sec.android.app.shealth,2020-09-25 21:00:03.318,,1.6441901,2596.65,111.17999,3080,lv82WtQZxZ,com.sec.android.app.shealth,0,6d2c0afc-9df5-4eda-ab0b-82d9e287d157.achievement.json,6d2c0afc-9df5-4eda-ab0b-82d9e287d157,1600992000000,
2388,005f13b1-a048-4b23-9f30-e504875e29d8.binning_data.json,1141926,4500,116,2020-07-28 21:00:05.079,com.sec.android.app.shealth,2020-07-27 22:12:13.305,005f13b1-a048-4b23-9f30-e504875e29d8.source_info.json,1.7448144,1992.45,115.27,2272,VfS0qUERdZ,com.sec.android.app.shealth,0,005f13b1-a048-4b23-9f30-e504875e29d8.achievement.json,005f13b1-a048-4b23-9f30-e504875e29d8,1595894400000,
2072,6c8b8ec2-2a59-4945-8941-e412881d3fd7.binning_data.json,1012164,4500,50,2020-03-15 21:00:03.593,com.sec.android.app.shealth,2020-03-14 21:04:32.266,6c8b8ec2-2a59-4945-8941-e412881d3fd7.source_info.json,1.6539015,1674.02,93.299995,2022,VfS0qUERdZ,com.sec.android.app.shealth,0,6c8b8ec2-2a59-4945-8941-e412881d3fd7.achievement.json,6c8b8ec2-2a59-4945-8941-e412881d3fd7,1584230400000,
2172,93445dfe-1334-4eb4-97d2-6376e0586148.binning_data.json,1046850,4500,75,2020-05-25 21:55:46.331,com.sec.android.app.shealth,2020-05-25 21:55:46.331,,3.8888888,1761.68,99.42999,2097,lv82WtQZxZ,com.sec.android.app.shealth,0,93445dfe-1334-4eb4-97d2-6376e0586148.achievement.json,93445dfe-1334-4eb4-97d2-6376e0586148,1590364800000,
1803,c3a9c5da-4d72-4623-af4f-a4474dd3b2fe.binning_data.json,875363,4500,46,2020-05-11 20:44:57.397,com.sec.android.app.shealth,2020-05-10 21:07:05.457,c3a9c5da-4d72-4623-af4f-a4474dd3b2fe.source_info.json,1.6689402,1460.93,81.39,1757,VfS0qUERdZ,com.sec.android.app.shealth,0,c3a9c5da-4d72-4623-af4f-a4474dd3b2fe.achievement.json,c3a9c5da-4d72-4623-af4f-a4474dd3b2fe,1589155200000,
2072,c17d0fbc-f660-422a-8635-e1fa3fb35f29.binning_data.json,1012112,4500,50,2020-03-15 21:00:02.068,com.sec.android.app.shealth,2020-03-14 21:04:32.611,,4.0277777,1674.02,93.299995,2022,lv82WtQZxZ,com.sec.android.app.shealth,0,c17d0fbc-f660-422a-8635-e1fa3fb35f29.achievement.json,c17d0fbc-f660-422a-8635-e1fa3fb35f29,1584230400000,
5329,3daa38c2-1bea-4e87-b2c3-414ef0714b4a.binning_data.json,2721714,4500,96,2020-09-16 21:03:02.396,com.sec.android.app.shealth,2020-09-15 21:14:16.555,3daa38c2-1bea-4e87-b2c3-414ef0714b4a.source_info.json,1.5510149,4221.42,233.61998,5233,VfS0qUERdZ,com.sec.android.app.shealth,0,3daa38c2-1bea-4e87-b2c3-414ef0714b4a.achievement.json,3daa38c2-1bea-4e87-b2c3-414ef0714b4a,1600214400000,
2984,242c0938-04f6-4ab5-8383-989074235a89.binning_data.json,1456834,4500,41,2020-09-26 21:03:08.013,com.sec.android.app.shealth,2020-09-26 21:01:01.692,,1.680479,2448.18,102.98999,2943,lv82WtQZxZ,com.sec.android.app.shealth,0,242c0938-04f6-4ab5-8383-989074235a89.achievement.json,242c0938-04f6-4ab5-8383-989074235a89,1601078400000,
1189,00ee1752-cf86-4c9b-855a-6995ba9c3621.binning_data.json,580359,4500,38,2020-05-26 19:03:03.372,com.sec.android.app.shealth,2020-05-26 03:55:28.610,00ee1752-cf86-4c9b-855a-6995ba9c3621.source_info.json,1.6854215,978.15,55.019997,1151,VfS0qUERdZ,com.sec.android.app.shealth,0,00ee1752-cf86-4c9b-855a-6995ba9c3621.achievement.json,00ee1752-cf86-4c9b-855a-6995ba9c3621,1590451200000,
1803,1ddfc48f-b4b1-471a-90fd-7150461ce37b.binning_data.json,875319,4500,46,2020-05-11 21:00:04.702,com.sec.android.app.shealth,2020-05-11 21:00:04.702,,3.5627995,1460.93,81.39,1757,lv82WtQZxZ,com.sec.android.app.shealth,0,1ddfc48f-b4b1-471a-90fd-7150461ce37b.achievement.json,1ddfc48f-b4b1-471a-90fd-7150461ce37b,1589155200000,
2388,f9bffdb5-94c2-46b1-961e-149333cade0a.binning_data.json,1141926,4500,116,2020-07-28 21:00:02.790,com.sec.android.app.shealth,2020-07-28 21:00:02.790,,1.7448144,1992.45,115.27,2272,lv82WtQZxZ,com.sec.android.app.shealth,0,f9bffdb5-94c2-46b1-961e-149333cade0a.achievement.json,f9bffdb5-94c2-46b1-961e-149333cade0a,1595894400000,
2164,b3b1625f-2d6f-49dd-a50d-5590c3195aee.binning_data.json,1081799,4500,32,2020-09-17 20:59:08.720,com.sec.android.app.shealth,2020-09-16 21:05:08.040,b3b1625f-2d6f-49dd-a50d-5590c3195aee.source_info.json,1.5816973,1711.08,94.21999,2132,VfS0qUERdZ,com.sec.android.app.shealth,0,b3b1625f-2d6f-49dd-a50d-5590c3195aee.achievement.json,b3b1625f-2d6f-49dd-a50d-5590c3195aee,1600300800000,
1189,5d656af4-4991-4761-96b0-a032f91371cf.binning_data.json,580338,4500,38,2020-05-26 22:14:16.501,com.sec.android.app.shealth,2020-05-26 22:14:16.501,,6.9444447,978.15,55.019997,1151,lv82WtQZxZ,com.sec.android.app.shealth,0,5d656af4-4991-4761-96b0-a032f91371cf.achievement.json,5d656af4-4991-4761-96b0-a032f91371cf,1590451200000,
1991,880514f3-406e-4df4-8a2f-7dc9aee36f4b.binning_data.json,1007524,4500,95,2020-03-16 21:00:04.231,com.sec.android.app.shealth,2020-03-15 21:01:19.861,880514f3-406e-4df4-8a2f-7dc9aee36f4b.source_info.json,1.6028302,1614.89,89.64,1896,VfS0qUERdZ,com.sec.android.app.shealth,0,880514f3-406e-4df4-8a2f-7dc9aee36f4b.achievement.json,880514f3-406e-4df4-8a2f-7dc9aee36f4b,1584316800000,
3478,2ac49813-2d92-494a-85d8-2756681dd400.binning_data.json,1719876,4500,105,2020-09-27 21:00:05.850,com.sec.android.app.shealth,2020-09-26 21:03:08.016,,1.6628865,2859.96,122.609985,3373,lv82WtQZxZ,com.sec.android.app.shealth,0,2ac49813-2d92-494a-85d8-2756681dd400.achievement.json,2ac49813-2d92-494a-85d8-2756681dd400,1601164800000,
3175,2551b8a4-8c6e-4745-93dd-c7015fd8e2b6.binning_data.json,1535912,4500,140,2020-07-29 21:01:02.620,com.sec.android.app.shealth,2020-07-28 21:04:48.489,2551b8a4-8c6e-4745-93dd-c7015fd8e2b6.source_info.json,1.6978962,2607.82,147.59999,3035,VfS0qUERdZ,com.sec.android.app.shealth,0,2551b8a4-8c6e-4745-93dd-c7015fd8e2b6.achievement.json,2551b8a4-8c6e-4745-93dd-c7015fd8e2b6,1595980800000,
1543,b28ca40c-f75a-4e5d-b442-73d6c7dec823.binning_data.json,766298,4500,45,2020-05-12 20:01:27.022,com.sec.android.app.shealth,2020-05-11 21:33:31.357,b28ca40c-f75a-4e5d-b442-73d6c7dec823.source_info.json,1.6679932,1278.18,73.14,1498,VfS0qUERdZ,com.sec.android.app.shealth,0,b28ca40c-f75a-4e5d-b442-73d6c7dec823.achievement.json,b28ca40c-f75a-4e5d-b442-73d6c7dec823,1589241600000,
2496,d4ae5bdb-64a6-4512-807f-5d1f38ff18cd.binning_data.json,1270795,4500,24,2020-09-28 21:01:42.701,com.sec.android.app.shealth,2020-09-28 21:01:42.701,,1.5920739,2023.2001,92.24999,2472,lv82WtQZxZ,com.sec.android.app.shealth,0,d4ae5bdb-64a6-4512-807f-5d1f38ff18cd.achievement.json,d4ae5bdb-64a6-4512-807f-5d1f38ff18cd,1601251200000,
1991,ed6f21cf-56b0-488a-9403-bd853949dc11.binning_data.json,1007473,4500,95,2020-03-16 21:00:02.564,com.sec.android.app.shealth,2020-03-16 21:00:02.564,,3.9181435,1614.89,89.64,1896,lv82WtQZxZ,com.sec.android.app.shealth,0,ed6f21cf-56b0-488a-9403-bd853949dc11.achievement.json,ed6f21cf-56b0-488a-9403-bd853949dc11,1584316800000,
2655,3d5b3a97-c3c9-438e-8748-3709bf2f49fe.binning_data.json,1325804,4500,103,2020-09-18 20:51:05.423,com.sec.android.app.shealth,2020-09-17 21:01:00.413,3d5b3a97-c3c9-438e-8748-3709bf2f49fe.source_info.json,1.6361618,2169.23,124.99,2552,VfS0qUERdZ,com.sec.android.app.shealth,0,3d5b3a97-c3c9-438e-8748-3709bf2f49fe.achievement.json,3d5b3a97-c3c9-438e-8748-3709bf2f49fe,1600387200000,
1823,561ff3ec-e6e5-45dd-b072-14af1fd498e9.binning_data.json,894799,4500,56,2020-06-01 21:00:03.324,com.sec.android.app.shealth,2020-05-27 01:40:06.776,561ff3ec-e6e5-45dd-b072-14af1fd498e9.source_info.json,1.6557114,1481.53,83.28999,1767,VfS0qUERdZ,com.sec.android.app.shealth,0,561ff3ec-e6e5-45dd-b072-14af1fd498e9.achievement.json,561ff3ec-e6e5-45dd-b072-14af1fd498e9,1590537600000,
3175,286c3d21-5656-4cdf-b04f-41d25df2db9d.binning_data.json,1535912,4500,140,2020-07-29 21:00:34.154,com.sec.android.app.shealth,2020-07-29 21:00:34.154,,1.6978962,2607.82,147.59999,3035,lv82WtQZxZ,com.sec.android.app.shealth,0,286c3d21-5656-4cdf-b04f-41d25df2db9d.achievement.json,286c3d21-5656-4cdf-b04f-41d25df2db9d,1595980800000,
3088,052a5ef5-d377-464c-8fcb-1ce28acd6cb2.binning_data.json,1580168,4500,91,2020-09-29 21:00:03.013,com.sec.android.app.shealth,2020-09-29 21:00:03.013,,1.5661811,2474.83,139.51999,2997,lv82WtQZxZ,com.sec.android.app.shealth,0,052a5ef5-d377-464c-8fcb-1ce28acd6cb2.achievement.json,052a5ef5-d377-464c-8fcb-1ce28acd6cb2,1601337600000,
1543,764ce49c-3eeb-4bff-8522-abc5c9a3c86f.binning_data.json,766260,4500,45,2020-05-12 21:02:07.730,com.sec.android.app.shealth,2020-05-12 21:02:07.730,,3.613266,1278.18,73.14,1498,lv82WtQZxZ,com.sec.android.app.shealth,0,764ce49c-3eeb-4bff-8522-abc5c9a3c86f.achievement.json,764ce49c-3eeb-4bff-8522-abc5c9a3c86f,1589241600000,
1846,38f097ab-bd4b-471e-a47e-bfd905126903.binning_data.json,934734,4500,41,2020-09-19 21:00:28.529,com.sec.android.app.shealth,2020-09-18 21:32:33.809,38f097ab-bd4b-471e-a47e-bfd905126903.source_info.json,1.5814763,1478.26,83.85,1805,VfS0qUERdZ,com.sec.android.app.shealth,0,38f097ab-bd4b-471e-a47e-bfd905126903.achievement.json,38f097ab-bd4b-471e-a47e-bfd905126903,1600473600000,
2219,abf25b9f-d0b6-402a-8839-8c1237fd4981.binning_data.json,1082472,4500,52,2020-03-18 21:00:03.511,com.sec.android.app.shealth,2020-03-16 21:09:10.061,abf25b9f-d0b6-402a-8839-8c1237fd4981.source_info.json,1.6688551,1806.49,75.99999,2167,VfS0qUERdZ,com.sec.android.app.shealth,0,abf25b9f-d0b6-402a-8839-8c1237fd4981.achievement.json,abf25b9f-d0b6-402a-8839-8c1237fd4981,1584403200000,
2072,cef04cb7-dd3d-42d1-8b86-ca42ca4108fb.binning_data.json,1056942,4500,89,2020-09-30 21:00:03.594,com.sec.android.app.shealth,2020-09-30 21:00:03.594,,1.6130961,1704.95,99.46999,1983,lv82WtQZxZ,com.sec.android.app.shealth,0,cef04cb7-dd3d-42d1-8b86-ca42ca4108fb.achievement.json,cef04cb7-dd3d-42d1-8b86-ca42ca4108fb,1601424000000,
1823,c6d33552-bcf3-4421-ac89-9874a731d343.binning_data.json,894763,4500,56,2020-06-01 21:00:02.159,com.sec.android.app.shealth,2020-05-27 21:00:02.999,,5.5277777,1481.53,83.28999,1767,lv82WtQZxZ,com.sec.android.app.shealth,0,c6d33552-bcf3-4421-ac89-9874a731d343.achievement.json,c6d33552-bcf3-4421-ac89-9874a731d343,1590537600000,
3912,6bdc5d60-d805-4936-8c95-38a6ce3efc5e.binning_data.json,1905148,4500,187,2020-09-20 21:00:33.712,com.sec.android.app.shealth,2020-09-19 21:36:50.931,6bdc5d60-d805-4936-8c95-38a6ce3efc5e.source_info.json,1.7005655,3239.83,185.08,3725,VfS0qUERdZ,com.sec.android.app.shealth,0,6bdc5d60-d805-4936-8c95-38a6ce3efc5e.achievement.json,6bdc5d60-d805-4936-8c95-38a6ce3efc5e,1600560000000,
1758,e69134eb-f6d7-4a20-81b5-e0ba1f1ed0c5.binning_data.json,909036,4500,38,2020-10-01 21:00:02.848,com.sec.android.app.shealth,2020-10-01 21:00:02.848,,1.5713019,1428.37,82.02,1720,lv82WtQZxZ,com.sec.android.app.shealth,0,e69134eb-f6d7-4a20-81b5-e0ba1f1ed0c5.achievement.json,e69134eb-f6d7-4a20-81b5-e0ba1f1ed0c5,1601510400000,
2219,c8ea07fb-25df-425f-be82-4b97aa417971.binning_data.json,1082419,4500,52,2020-03-17 21:00:31.369,com.sec.android.app.shealth,2020-03-17 21:00:02.149,,3.2756839,1806.49,75.99999,2167,lv82WtQZxZ,com.sec.android.app.shealth,0,c8ea07fb-25df-425f-be82-4b97aa417971.achievement.json,c8ea07fb-25df-425f-be82-4b97aa417971,1584403200000,
5075,b988928b-294f-42ad-95a6-06732d6106eb.binning_data.json,2614862,4500,80,2020-09-21 20:12:33.154,com.sec.android.app.shealth,2020-09-20 21:10:50.473,b988928b-294f-42ad-95a6-06732d6106eb.source_info.json,1.5332049,4009.12,221.53998,4995,VfS0qUERdZ,com.sec.android.app.shealth,0,b988928b-294f-42ad-95a6-06732d6106eb.achievement.json,b988928b-294f-42ad-95a6-06732d6106eb,1600646400000,
1165,e836ad0c-e09e-42c9-9572-e0858e153b01.binning_data.json,561940,4500,26,2020-05-13 21:00:14.470,com.sec.android.app.shealth,2020-05-12 21:32:58.621,e836ad0c-e09e-42c9-9572-e0858e153b01.source_info.json,1.7149146,963.68,54.329998,1139,VfS0qUERdZ,com.sec.android.app.shealth,0,e836ad0c-e09e-42c9-9572-e0858e153b01.achievement.json,e836ad0c-e09e-42c9-9572-e0858e153b01,1589328000000,
7940,7c828596-8365-433f-8747-39e67e8274fb.binning_data.json,3833037,4500,361,2020-10-02 21:00:08.723,com.sec.android.app.shealth,2020-10-02 21:00:03.318,,1.6955637,6499.16,368.15,7579,lv82WtQZxZ,com.sec.android.app.shealth,0,7c828596-8365-433f-8747-39e67e8274fb.achievement.json,7c828596-8365-433f-8747-39e67e8274fb,1601596800000,
1934,c5491594-23cb-4260-922b-53463763344c.binning_data.json,971410,4500,51,2020-05-28 21:00:15.518,com.sec.android.app.shealth,2020-05-28 02:00:29.792,c5491594-23cb-4260-922b-53463763344c.source_info.json,1.5991495,1553.43,87.24,1883,VfS0qUERdZ,com.sec.android.app.shealth,0,c5491594-23cb-4260-922b-53463763344c.achievement.json,c5491594-23cb-4260-922b-53463763344c,1590624000000,
3444,4767cc70-25cd-4816-9217-d3354d918226.binning_data.json,1732682,4500,116,2020-10-03 21:22:50.240,com.sec.android.app.shealth,2020-10-02 21:00:08.665,,1.612563,2794.06,158.08998,3328,lv82WtQZxZ,com.sec.android.app.shealth,0,4767cc70-25cd-4816-9217-d3354d918226.achievement.json,4767cc70-25cd-4816-9217-d3354d918226,1601683200000,
3284,04760df2-2248-4bab-9992-b51a3326c4be.binning_data.json,1672863,4500,57,2020-03-18 21:00:01.623,com.sec.android.app.shealth,2020-03-17 21:00:31.342,,5.859427,2691.06,115.959984,3227,lv82WtQZxZ,com.sec.android.app.shealth,0,04760df2-2248-4bab-9992-b51a3326c4be.achievement.json,04760df2-2248-4bab-9992-b51a3326c4be,1584489600000,
1165,918a73a6-f038-4937-9059-bcc89dfb321a.binning_data.json,561911,4500,26,2020-05-13 21:00:04.315,com.sec.android.app.shealth,2020-05-13 21:00:04.315,,3.920042,963.68,54.329998,1139,lv82WtQZxZ,com.sec.android.app.shealth,0,918a73a6-f038-4937-9059-bcc89dfb321a.achievement.json,918a73a6-f038-4937-9059-bcc89dfb321a,1589328000000,
2695,6d111b9d-d6fa-4e54-8fc6-1543a24c06d9.binning_data.json,1310179,4500,85,2020-09-22 20:32:39.513,com.sec.android.app.shealth,2020-09-21 22:31:33.647,6d111b9d-d6fa-4e54-8fc6-1543a24c06d9.source_info.json,1.6750304,2194.59,122.70999,2610,VfS0qUERdZ,com.sec.android.app.shealth,0,6d111b9d-d6fa-4e54-8fc6-1543a24c06d9.achievement.json,6d111b9d-d6fa-4e54-8fc6-1543a24c06d9,1600732800000,
3550,ed3ea7af-9fa3-4a6a-a0ab-3e2c445ab29f.binning_data.json,1741430,4500,96,2020-07-30 20:50:02.284,com.sec.android.app.shealth,2020-07-29 21:52:18.662,ed3ea7af-9fa3-4a6a-a0ab-3e2c445ab29f.source_info.json,1.6499362,2873.25,160.45999,3454,VfS0qUERdZ,com.sec.android.app.shealth,0,ed3ea7af-9fa3-4a6a-a0ab-3e2c445ab29f.achievement.json,ed3ea7af-9fa3-4a6a-a0ab-3e2c445ab29f,1596067200000,
1934,e1b61753-9383-4e6d-8e75-b6d9726e454b.binning_data.json,971367,4500,51,2020-05-28 21:00:10.298,com.sec.android.app.shealth,2020-05-28 21:00:10.298,,4.3202224,1553.43,87.24,1883,lv82WtQZxZ,com.sec.android.app.shealth,0,e1b61753-9383-4e6d-8e75-b6d9726e454b.achievement.json,e1b61753-9383-4e6d-8e75-b6d9726e454b,1590624000000,
2676,c59f101a-61ad-4408-83e7-583b560b2c79.binning_data.json,1319841,4500,89,2020-10-04 21:00:01.932,com.sec.android.app.shealth,2020-10-03 21:23:02.767,,1.639114,2163.37,120.78,2587,lv82WtQZxZ,com.sec.android.app.shealth,0,c59f101a-61ad-4408-83e7-583b560b2c79.achievement.json,c59f101a-61ad-4408-83e7-583b560b2c79,1601769600000,
