com.samsung.shealth.tracker.pedometer_step_count,6123001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
15994,4,0,26,2020-11-10 12:06:00.000,,,2020-11-10 12:07:12.627,2020-11-10 12:06:19.390,26,1.2216909,19.54,1.05,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-10 12:07:00.000,ae85c333-fc22-4ce1-99ae-953128edabf7,
5174,4,0,11,2020-11-11 04:54:00.000,,,2020-11-11 04:55:00.270,2020-11-11 04:55:00.270,11,1.6388888,8.48,0.45,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 04:55:00.000,715348ff-ca57-46ae-a132-6775628d9ce8,
5565,4,0,13,2020-11-10 13:22:00.000,,,2020-11-10 13:22:58.103,2020-11-10 13:22:54.882,13,1.9190948,10.68,0.53,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-10 13:23:00.000,0ddd317d-c60f-4d92-87c7-ee2e20dbe980,
2412,4,0,7,2020-11-10 14:25:00.000,,,2020-11-10 14:25:52.227,2020-11-10 14:25:51.336,7,2.3374274,5.64,0.27,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-10 14:26:00.000,001be3a7-4874-4a45-a237-f9cd0440942e,
14573,4,0,27,2020-11-11 08:44:00.000,,,2020-11-11 08:44:38.728,2020-11-11 08:44:07.889,27,1.4293066,20.829998,1.16,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 08:45:00.000,da896d74-2cc8-4b9c-b3ae-3e13ee952e1b,
4939,4,0,9,2020-11-11 10:18:00.000,,,2020-11-11 10:34:58.185,2020-11-11 10:34:58.185,9,1.3888888,6.86,0.37,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 10:19:00.000,dac57a87-9795-48b5-a625-819e76ca77f1,
4746,4,0,11,2020-11-10 14:32:00.000,,,2020-11-10 14:35:00.327,2020-11-10 14:35:00.327,11,1.8055556,8.57,0.45,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-10 14:33:00.000,298f52a4-56f8-4009-915f-ad0c30fc8242,
2799,4,0,8,2020-11-11 12:54:00.000,,,2020-11-11 12:54:10.425,2020-11-11 12:54:08.922,8,2.5000153,7.0,0.32999998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 12:55:00.000,93e5fbf1-4c49-435b-b390-51255e1fe89c,
2179,4,0,6,2020-11-12 06:48:00.000,,,2020-11-12 06:48:28.758,2020-11-12 06:48:28.758,6,3.0555556,6.66,0.56,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 06:49:00.000,d82d46e5-2688-40b8-b024-13c6bc249f47,
5742,4,0,12,2020-11-11 21:30:00.000,,,2020-11-11 21:34:57.323,2020-11-11 21:34:57.323,12,1.6666666,9.57,0.47,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 21:31:00.000,dc9dec72-76ab-41f8-bf13-0a9406d10fae,
29105,4,0,56,2020-11-12 06:54:00.000,,,2020-11-12 06:55:00.341,2020-11-12 06:55:00.341,56,1.4722222,42.85,2.24,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 06:55:00.000,92e7d2cd-61fd-47ea-b698-7613c4a7fe47,
4095,4,0,7,2020-11-11 05:30:00.000,,,2020-11-11 05:30:59.376,2020-11-11 05:30:58.786,7,1.2062286,4.9399996,0.29999998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 05:31:00.000,0176875e-007b-42a6-ba91-f2c2cb74a047,
13243,4,0,24,2020-11-12 07:03:00.000,,,2020-11-12 07:09:09.454,2020-11-12 07:09:09.454,24,1.4444444,19.13,1.18,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 07:04:00.000,c8e69291-2d86-4338-ad27-46a3c67d2364,
24408,4,0,39,2020-11-11 09:57:00.000,,,2020-11-11 09:57:50.687,2020-11-11 09:57:13.437,39,1.1696659,28.550001,1.5899997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 09:58:00.000,1dd88a26-ee3e-4c83-a17d-4cf268483375,
2652,4,0,6,2020-11-12 18:46:00.000,,,2020-11-12 18:46:19.300,2020-11-12 18:46:19.300,6,1.8055556,4.79,0.24,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 18:47:00.000,89c5f124-b7ea-4c3b-897a-1aab112deb89,
15295,4,0,22,2020-11-11 10:16:00.000,,,2020-11-11 10:16:57.061,2020-11-11 10:16:39.137,22,1.0192503,15.589998,0.91999996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 10:17:00.000,f661d6ed-d18c-4634-8b38-ffba82870a7f,
23573,4,0,49,2020-11-10 14:44:00.000,,,2020-11-10 14:45:13.368,2020-11-10 14:44:39.392,49,1.6404284,38.67,1.98,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-10 14:45:00.000,600dd23d-4b53-4a05-be5a-1605e6ff0e50,
14873,4,1,30,2020-11-11 06:00:00.000,,,2020-11-11 06:00:31.512,2020-11-11 06:00:23.526,31,1.8240219,27.130001,1.5999999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 06:01:00.000,5f2e722e-3002-4164-8904-c1cda3c07c5a,
4193,4,1,11,2020-11-11 22:04:00.000,,,2020-11-11 22:04:39.569,2020-11-11 22:04:39.569,12,3.0000002,12.58,0.82,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 22:05:00.000,59796f81-14c7-4ff5-9590-5872a105d540,
8507,4,0,16,2020-11-11 06:27:00.000,,,2020-11-11 06:27:48.066,2020-11-11 06:27:00.282,16,1.4211482,12.09,0.6399999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 06:28:00.000,873f44cd-51c7-4a1b-8f82-7d16c51189aa,
3362,4,0,6,2020-11-11 13:15:00.000,,,2020-11-11 13:16:00.017,2020-11-11 13:16:00.017,6,1.4722222,4.95,0.25,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 13:16:00.000,0750def6-9348-4dc5-9cec-58a2dd8a2d2a,
15620,4,0,31,2020-11-12 19:41:00.000,,,2020-11-12 19:41:33.242,2020-11-12 19:41:18.330,31,1.5191735,23.730001,1.2500001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 19:42:00.000,6d5bff66-4879-400b-b5be-c3515e193faa,
24152,4,0,45,2020-11-12 05:54:00.000,,,2020-11-12 05:55:00.275,2020-11-12 05:54:35.444,45,1.4214013,34.33,1.8100001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 05:55:00.000,99146489-04e0-4d4f-85a5-858057fa48d9,
17226,4,10,28,2020-11-10 15:51:00.000,,,2020-11-10 15:51:55.761,2020-11-10 15:51:41.233,38,1.9191729,33.060005,2.1399994,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-10 15:52:00.000,8239807a-4199-44be-84f6-3d35bb00a2bd,
6154,4,0,9,2020-11-11 12:21:00.000,,,2020-11-11 12:21:20.432,2020-11-11 12:21:19.655,9,1.039974,6.3999996,0.38,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 12:22:00.000,c2af78e2-b2b6-40c1-936e-eafa868088ad,
21337,4,0,39,2020-11-12 06:05:00.000,,,2020-11-12 06:05:25.721,2020-11-12 06:05:04.695,39,1.3614433,29.049994,1.5699997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 06:06:00.000,1c20d153-6db8-4b72-9bc5-325ac1d8ecac,
7091,4,0,17,2020-11-12 19:42:00.000,,,2020-11-12 19:42:46.151,2020-11-12 19:42:43.704,17,1.9347802,13.72,0.70000005,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 19:43:00.000,f6a2fedf-d904-44c5-9fb5-1487a9addaee,
39586,4,0,78,2020-11-10 17:01:00.000,,,2020-11-10 17:01:59.465,2020-11-10 17:01:15.261,78,1.5196955,60.159992,3.1399982,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-10 17:02:00.000,6fae4a0a-8ac7-4bd7-a4b6-0ddc4598b0f7,
11086,4,0,24,2020-11-12 19:43:00.000,,,2020-11-12 19:52:52.598,2020-11-12 19:43:06.709,24,1.6434335,18.22,0.98,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 19:44:00.000,90fe2ac3-3aba-4e1e-93ae-d2b2871b2911,
9828,4,0,18,2020-11-12 20:20:00.000,,,2020-11-12 20:20:28.884,2020-11-12 20:20:17.370,18,1.3745455,13.509998,0.73,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 20:21:00.000,78ce233a-dbbc-415d-be85-a1ab12168d19,
24614,4,0,51,2020-11-12 20:22:00.000,,,2020-11-12 20:24:37.427,2020-11-12 20:24:37.427,51,1.6388888,40.34,2.1,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 20:23:00.000,814b3119-451a-4c8b-9e2b-6e4bcac04958,
6992,4,0,15,2020-11-12 20:24:00.000,,,2020-11-12 20:24:38.236,2020-11-12 20:24:37.562,15,1.670311,11.68,0.61,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 20:25:00.000,d22f3dd8-a2df-4398-a974-0cab28741147,
35894,4,0,74,2020-11-12 06:31:00.000,,,2020-11-12 06:35:00.260,2020-11-12 06:35:00.260,74,1.6111109,57.83,2.99,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 06:32:00.000,cb6bcbf8-0aac-4b57-9504-7e9bea6b0ca9,
5694,4,0,13,2020-11-11 13:04:00.000,,,2020-11-11 13:04:11.090,2020-11-11 13:04:04.449,13,1.8211367,10.37,0.52,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 13:05:00.000,b837b737-05f8-40a0-bcad-eab3620701a0,
10884,4,0,18,2020-11-11 08:41:00.000,,,2020-11-11 08:41:44.590,2020-11-11 08:41:32.959,18,1.2072394,13.14,0.73999995,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 08:42:00.000,8aa13d7a-864f-4284-ab8c-000ad5a2f9ed,
12819,4,0,24,2020-11-10 18:05:00.000,,,2020-11-10 18:05:44.391,2020-11-10 18:05:30.523,24,1.3971432,17.910002,0.99000007,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-10 18:06:00.000,790e7285-bdfd-45fa-96b4-e2cb96e11786,
14695,4,0,22,2020-11-12 20:25:00.000,,,2020-11-12 20:25:45.707,2020-11-12 20:25:22.687,22,1.0731297,15.7699995,0.93000007,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 20:26:00.000,be64a9e3-5e44-4b55-aa2d-fc3a20564d90,
11221,4,0,23,2020-11-10 18:59:00.000,,,2020-11-10 19:00:23.006,2020-11-10 18:59:09.123,23,1.5960671,17.910002,0.9400001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-10 19:00:00.000,bf795a0c-ac54-4f55-80e3-320466a5f7fb,
24658,4,0,44,2020-11-12 06:38:00.000,,,2020-11-12 06:38:50.399,2020-11-12 06:38:09.385,44,1.3326262,32.86,1.7899997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 06:39:00.000,2de7db15-1ccc-4c8e-8a46-711fc1659e07,
17909,4,0,28,2020-11-11 09:55:00.000,,,2020-11-11 09:55:45.679,2020-11-11 09:55:19.128,28,1.2574239,22.519999,1.34,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 09:56:00.000,f053a5ce-4f6f-4aa7-8ef2-1de5a415c008,
8064,4,0,19,2020-11-10 20:53:00.000,,,2020-11-10 20:53:45.795,2020-11-10 20:53:38.110,19,1.923314,15.510002,0.77000004,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-10 20:54:00.000,47ef1d8b-d183-4c4b-a9d1-bf592be1d54c,
9284,4,0,16,2020-11-12 20:26:00.000,,,2020-11-12 20:26:38.790,2020-11-12 20:26:25.868,16,1.2741928,11.83,0.65999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 20:27:00.000,5cddb136-fe10-4f9d-8693-e6d699be357b,
3497,4,0,9,2020-11-11 13:37:00.000,,,2020-11-11 13:50:36.340,2020-11-11 13:50:36.340,9,2.3333333,8.16,0.39,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 13:38:00.000,ba7d40ca-cc11-4bfe-a226-4e1604798bb7,
19552,4,0,33,2020-11-12 20:27:00.000,,,2020-11-12 20:27:54.374,2020-11-12 20:27:02.339,33,1.2494831,24.429998,1.3799999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 20:28:00.000,62ef2ef3-fb6a-4e90-af33-9e59a2cb73d9,
2912,4,0,7,2020-11-10 21:31:00.000,,,2020-11-10 21:35:00.170,2020-11-10 21:35:00.170,7,1.8611112,5.42,0.29,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-10 21:32:00.000,15088f41-e23a-4803-9e38-e19146d7df48,
7384,4,0,19,2020-11-12 06:49:00.000,,,2020-11-12 06:51:44.366,2020-11-12 06:51:44.366,19,2.1666667,16.0,0.79,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 06:50:00.000,f232a51b-869a-4c93-b75c-52cec3ce866a,
3656,4,0,8,2020-11-11 14:22:00.000,,,2020-11-11 14:22:23.232,2020-11-11 14:22:22.797,8,2.0428972,7.47,0.55,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 14:23:00.000,eaa13921-a670-4270-be4b-3b8129c033dd,
14872,4,10,25,2020-11-11 10:14:00.000,,,2020-11-11 10:14:21.007,2020-11-11 10:14:01.293,35,2.319708,34.500004,2.4099998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 10:15:00.000,0fb63587-7d79-4b4a-9e0f-6b3594ceb691,
8958,4,0,19,2020-11-11 16:20:00.000,,,2020-11-11 16:20:10.923,2020-11-11 16:20:10.923,19,1.6666666,14.93,0.76,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 16:21:00.000,eef0a4c0-b431-498d-b059-a08bbe55a28a,
4657,4,0,6,2020-11-11 12:09:00.000,,,2020-11-11 12:09:03.987,2020-11-11 12:09:03.987,6,0.88888884,4.14,0.26,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 12:10:00.000,243f9753-b79b-48f4-99bf-be8a566d5f45,
23387,4,0,41,2020-11-12 20:28:00.000,,,2020-11-12 20:28:32.076,2020-11-12 20:28:00.291,41,1.3109299,30.660006,1.6699996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 20:29:00.000,45278b61-b13d-4ea2-ac15-93e48e5c85a8,
5082,4,0,9,2020-11-11 13:19:00.000,,,2020-11-11 13:34:58.276,2020-11-11 13:34:58.276,9,1.6666666,8.47,0.65,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 13:20:00.000,c3fc85ac-1456-4923-8a67-6faa6a883502,
12591,4,0,24,2020-11-11 16:52:00.000,,,2020-11-11 16:52:53.636,2020-11-11 16:52:10.733,24,1.4454405,18.2,0.97999996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 16:53:00.000,32b825a5-916b-44d1-abfe-a17f42b8fa04,
30430,4,0,55,2020-11-12 06:57:00.000,,,2020-11-12 07:00:43.167,2020-11-12 07:00:43.167,55,1.4166666,43.11,2.55,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 06:58:00.000,76eba3a3-68bf-419f-b0d5-767b196a126b,
5112,4,0,7,2020-11-10 22:19:00.000,,,2020-11-10 22:20:19.627,2020-11-10 22:20:19.627,7,1.3888888,7.1,0.58,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-10 22:20:00.000,19155d52-4655-4b5e-8af1-8e5295690aa0,
11778,4,0,24,2020-11-12 07:04:00.000,,,2020-11-12 07:09:09.602,2020-11-12 07:09:09.602,24,1.5833334,18.65,0.97,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 07:05:00.000,79d4632f-7921-48df-9dee-90c728eec713,
21416,4,0,45,2020-11-11 13:03:00.000,,,2020-11-11 13:04:04.341,2020-11-11 13:03:19.503,45,1.6324128,34.96,1.81,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 13:04:00.000,17f2f6cd-66c9-42c0-8b30-eef9cf9b9bae,
22017,4,0,44,2020-11-11 04:50:00.000,,,2020-11-11 04:50:35.982,2020-11-11 04:50:00.359,44,1.5378563,33.860004,1.7599998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 04:51:00.000,605e542a-382c-4a97-a7d4-a96e77e89c6a,
8747,4,0,20,2020-11-11 13:18:00.000,,,2020-11-11 13:34:58.187,2020-11-11 13:34:58.187,20,1.8611113,16.28,0.81,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 13:19:00.000,b7fcfb53-0f35-4bda-b8f2-19e143a87c94,
2726,4,0,7,2020-11-11 17:56:00.000,,,2020-11-11 18:00:25.450,2020-11-11 18:00:25.450,7,2.0833333,5.68,0.27,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 17:57:00.000,da558023-79dc-49af-969e-5e157027f0c5,
23515,4,7,47,2020-11-11 14:18:00.000,,,2020-11-11 14:22:22.557,2020-11-11 14:22:22.557,54,2.0833333,48.99,3.12,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 14:19:00.000,c3621835-feeb-40a9-9b23-5d474c9496c0,
4108,4,2,8,2020-11-11 14:17:00.000,,,2020-11-11 14:17:33.345,2020-11-11 14:17:31.113,10,4.600347,18.9,1.4399999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 14:18:00.000,813ac0bd-cb62-4626-a89b-0b23213eee49,
24630,4,0,44,2020-11-11 18:06:00.000,,,2020-11-11 18:06:45.062,2020-11-11 18:06:00.180,44,1.3349386,32.879993,1.7699997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 18:07:00.000,c84243d4-0703-4a74-9554-ca9f41b07224,
5286,4,0,12,2020-11-12 20:29:00.000,,,2020-11-12 20:29:26.199,2020-11-12 20:29:14.585,12,1.7686249,9.35,0.48000002,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 20:30:00.000,35a74863-bdc6-48f5-ac72-84b40d44d1a6,
6656,4,0,10,2020-11-11 16:17:00.000,,,2020-11-11 16:17:43.517,2020-11-11 16:17:41.131,10,1.0756971,7.1600003,0.41999996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 16:18:00.000,9273e465-459d-4d2e-b186-d34ba8a9f152,
3888,4,0,6,2020-11-11 18:28:00.000,,,2020-11-11 18:28:20.446,2020-11-11 18:28:20.446,6,1.1111112,4.32,0.25,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 18:29:00.000,0bd61169-c46b-4549-ab9b-b1b94380e9c7,
10347,4,0,19,2020-11-12 07:09:00.000,,,2020-11-12 07:15:00.108,2020-11-12 07:09:09.999,19,1.3867677,14.35,0.78,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 07:10:00.000,c8447028-cb05-469b-aa78-879619810009,
9230,4,0,17,2020-11-11 04:56:00.000,,,2020-11-11 04:56:45.686,2020-11-11 04:56:40.600,17,1.3888499,12.82,0.69,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 04:57:00.000,2a1c8e49-f64a-4e49-bf1f-9ef1181ff4a7,
7127,4,0,16,2020-11-11 16:32:00.000,,,2020-11-11 16:32:27.044,2020-11-11 16:32:22.824,16,1.7707038,12.620002,0.65000004,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 16:33:00.000,2d5e0ffd-d46e-409f-9be0-58913994f670,
31283,4,0,65,2020-11-12 07:10:00.000,,,2020-11-12 07:15:00.183,2020-11-12 07:15:00.183,65,1.6388888,51.27,2.75,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 07:11:00.000,c232fd23-9ddd-4180-ac58-fb6724db9fd1,
2156,4,0,8,2020-11-11 05:32:00.000,,,2020-11-11 05:32:41.895,2020-11-11 05:32:41.124,8,3.3995044,7.33,0.36,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 05:33:00.000,5be7e9c1-5869-44e8-ad02-b617434cbf57,
32005,4,1,65,2020-11-12 07:11:00.000,,,2020-11-12 07:15:00.257,2020-11-12 07:15:00.257,66,1.7222222,55.12,3.08,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 07:12:00.000,24dbcbec-71b9-45cd-93b3-1052556c4eaf,
6032,4,0,8,2020-11-11 16:18:00.000,,,2020-11-11 16:18:04.529,2020-11-11 16:18:03.398,8,0.9199579,5.5499997,0.33999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 16:19:00.000,da2d7b48-acb7-4d04-8cea-c1b89379209d,
22016,4,0,47,2020-11-11 06:12:00.000,,,2020-11-11 06:12:55.881,2020-11-11 06:12:07.454,47,1.6710114,36.789993,1.8899996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 06:13:00.000,281d7bba-3773-4b78-ba62-5573707abea7,
15150,4,16,21,2020-11-11 20:02:00.000,,,2020-11-11 20:14:59.293,2020-11-11 20:14:59.293,37,2.2777777,34.51,2.48,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 20:03:00.000,0569cfe3-e3c2-4172-b1ce-7fc0867722aa,
36951,4,0,72,2020-11-12 07:12:00.000,,,2020-11-12 07:15:00.359,2020-11-12 07:15:00.359,72,1.5555556,57.48,3.21,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 07:13:00.000,155a9d1c-4e63-4bd2-a645-d2eed2b4c7df,
7601,4,0,12,2020-11-12 20:42:00.000,,,2020-11-12 20:42:45.196,2020-11-12 20:42:40.770,12,1.1589423,8.81,0.48999995,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 20:43:00.000,05ef0a3f-50a2-4619-ab16-260cc78f6c10,
8172,4,0,14,2020-11-11 17:47:00.000,,,2020-11-11 17:54:59.356,2020-11-11 17:54:59.356,14,1.3055556,10.67,0.58,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 17:48:00.000,b9290f76-4e81-4b9b-b6c7-0b42f54dcc77,
2128,4,0,6,2020-11-11 16:48:00.000,,,2020-11-11 16:48:59.722,2020-11-11 16:48:59.722,6,2.5555556,5.44,0.25,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 16:49:00.000,fcd49d53-077a-4fed-8d8a-002a124d9a8c,
33429,4,4,63,2020-11-11 18:03:00.000,,,2020-11-11 18:03:59.458,2020-11-11 18:03:26.432,67,1.6228093,54.25001,2.9699993,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 18:04:00.000,eb391f15-1d72-4f97-8c9a-fe2d960c9851,
3835,4,0,8,2020-11-11 17:48:00.000,,,2020-11-11 17:54:59.471,2020-11-11 17:54:59.471,8,1.6111112,6.18,0.33,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 17:49:00.000,a49b9d9f-c521-42e5-92eb-e69f84310e26,
8805,4,0,15,2020-11-12 20:44:00.000,,,2020-11-12 20:44:54.783,2020-11-12 20:44:12.269,15,1.2616855,11.11,0.6100001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 20:45:00.000,350a7800-b2c5-434a-b584-12a083c7ffb3,
15981,4,0,30,2020-11-11 18:04:00.000,,,2020-11-11 18:04:58.867,2020-11-11 18:04:12.719,30,1.4404435,23.020002,1.2000002,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 18:05:00.000,ac379d1b-0645-4bc8-8ebc-968651cec9fb,
4987,4,0,13,2020-11-12 20:45:00.000,,,2020-11-12 20:45:38.934,2020-11-12 20:45:35.626,13,2.0852768,10.400001,0.51,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 20:46:00.000,0afdb36e-0f01-4ad2-896a-f11abdfbcaee,
38662,4,0,78,2020-11-12 07:13:00.000,,,2020-11-12 07:15:00.435,2020-11-12 07:15:00.435,78,1.6111112,62.29,3.31,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 07:14:00.000,7c2e578f-00f1-409d-8ce6-84c336fe0be6,
4320,4,0,6,2020-11-12 21:00:00.000,,,2020-11-12 21:00:52.895,2020-11-12 21:00:52.895,6,0.97222215,4.2,0.26,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 21:01:00.000,83414171-b82c-4216-92e0-e51b0ef6d345,
18346,4,1,32,2020-11-11 18:20:00.000,,,2020-11-11 18:23:59.351,2020-11-11 18:23:59.351,33,1.4444444,26.5,1.63,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 18:21:00.000,451931fd-a343-40d6-b9c5-40a8a33fbcd3,
10558,4,0,22,2020-11-11 21:42:00.000,,,2020-11-11 21:43:03.213,2020-11-11 21:43:03.213,22,1.6944444,17.89,0.89,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 21:43:00.000,033cda73-c3b5-40a4-8b29-eeddab306605,
10773,4,0,21,2020-11-11 20:00:00.000,,,2020-11-11 20:14:59.112,2020-11-11 20:00:26.026,21,1.4842093,15.99,0.84999996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 20:01:00.000,f38373f6-e336-4a76-b044-1930573fd157,
32136,4,0,61,2020-11-12 07:14:00.000,,,2020-11-12 07:15:00.503,2020-11-12 07:15:00.503,61,1.4444444,46.42,2.47,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 07:15:00.000,e9128621-cc56-4121-9336-d9c94b22b02b,
18339,4,0,34,2020-11-11 06:33:00.000,,,2020-11-11 06:33:42.855,2020-11-11 06:33:26.409,34,1.3888288,25.470005,1.3699999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 06:34:00.000,43aa3a73-5ea9-4627-b676-788018721c92,
11949,4,0,21,2020-11-12 05:52:00.000,,,2020-11-12 05:52:42.386,2020-11-12 05:52:08.838,21,1.3113828,15.67,0.86,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-12 05:53:00.000,83cb5c7b-826f-4a2d-9c56-7cc46b6876ff,
6030,4,0,10,2020-11-11 08:47:00.000,,,2020-11-11 08:47:20.955,2020-11-11 08:47:18.427,10,1.2154303,7.3300004,0.40999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-11 08:48:00.000,a5f28bd5-0366-475d-b74f-c262833dae8a,
